2018-07-17 15:56:19 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-17 16:43:49 INFO  MIP_CustRegistration_Test:1592 - Expected and found validation message: Expected=First Name  :  Field should not be empty. Surname  :  Field should not be empty. Gender : Please choose a value from the Drop down. Age  :  Field should not be empty. Life Benefit Level  :  Please choose a value from the Drop down. Beneficiary Name  :  Field should not be empty. Beneficiary Surname  :  Field should not be empty. Beneficiary Age  :  Field should not be empty. Relationship with Customer : Please choose a value from the Drop down. Beneficiary Gender : Please choose a value from the Drop down. Beneficiary MSISDN  :  Field should not be empty. HP Benefit Level  :  Please choose a value from the Drop down. Beneficiary Name  :  Field should not be empty. Beneficiary Surname  :  Field should not be empty. Beneficiary Age  :  Field should not be empty. Relationship with Customer : Please choose a value from the Drop down. Beneficiary Gender : Please choose a value from the Drop down. Beneficiary MSISDN  :  Field should not be empty. Found=First Name  :  Field should not be empty.Surname  :  Field should not be empty.Gender : Please choose a value from the Drop down.Age  :  Field should not be empty.Life Benefit Level  :  Please choose a value from the Drop down.Beneficiary Name  :  Field should not be empty.Beneficiary Surname  :  Field should not be empty.Beneficiary Age  :  Field should not be empty.Relationship with Customer : Please choose a value from the Drop down.Beneficiary Gender : Please choose a value from the Drop down.Beneficiary MSISDN  :  Field should not be empty.HP Benefit Level  :  Please choose a value from the Drop down.Beneficiary Name  :  Field should not be empty.Beneficiary Surname  :  Field should not be empty.Beneficiary Age  :  Field should not be empty.Relationship with Customer : Please choose a value from the Drop down.Beneficiary Gender : Please choose a value from the Drop down.Beneficiary MSISDN  :  Field should not be empty.
2018-07-17 16:43:49 INFO  MIP_BrowserFactory:53 - Closing the browser
2018-07-17 16:43:49 INFO  MIP_BrowserFactory:55 - browser closed
2018-07-17 17:50:59 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-17 17:51:46 INFO  MIP_BrowserFactory:45 - firefox opened 
2018-07-17 17:51:49 INFO  MIP_ReadPropertyFile:18 - Reading the property file
2018-07-17 17:51:49 INFO  MIP_DataBaseConnection:20 - Connecting to Database
2018-07-17 17:51:51 INFO  MIP_DataBaseConnection:35 - Connecting to Database is successfull
2018-07-17 17:51:51 INFO  MIP_LaunchApplication:16 - Launching the application
2018-07-17 17:51:55 INFO  MIP_LaunchApplication:21 - Application Launched successfuly
2018-07-17 17:51:55 INFO  MIP_LoginPage:39 - Entering the userName
2018-07-17 17:51:55 INFO  MIP_LoginPage:41 - Entering the password
2018-07-17 17:51:57 INFO  MIP_LoginPage:44 - Clicked on Submit button
2018-07-17 17:51:58 INFO  MIP_HomePage:73 - Clicking on Menu Customer Management
2018-07-17 17:51:58 INFO  MIP_HomePage:79 - Clicked on Menu Customer Management
2018-07-17 17:51:58 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-17 17:51:59 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-17 17:51:59 INFO  MIP_XLOperation:24 - Reading the XL data
2018-07-17 17:51:59 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-17 17:51:59 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-17 17:52:00 INFO  MIP_CustomerManagementPage:50 - Entering msisdn value 03035454554
2018-07-17 17:52:00 INFO  MIP_CustomerManagementPage:61 - Entered msisdn value
2018-07-17 17:52:00 INFO  MIP_CustomerManagementPage:65 - clicking on search Icon
2018-07-17 17:52:00 INFO  MIP_CustomerManagementPage:67 - Clicked on Search Icon
2018-07-17 17:52:12 INFO  MIP_UpdateCoverLevel_Queries:25 - Executing the getOfferDetails queries
2018-07-17 17:52:14 INFO  MIP_ChangeCoverLevelPage:84 - Updating Accident Cover Level in Change Cover Level Page
2018-07-17 17:52:15 INFO  MIP_CustomerManagementPage:153 - Clicking on Save Changes button
2018-07-17 17:52:20 INFO  MIP_CustomerManagementPage:155 - Clicked on Save Changes button
2018-07-17 17:52:24 INFO  MIP_CustomerManagementPage:50 - Entering msisdn value 03035454554
2018-07-17 17:52:24 INFO  MIP_CustomerManagementPage:61 - Entered msisdn value
2018-07-17 17:52:24 INFO  MIP_CustomerManagementPage:65 - clicking on search Icon
2018-07-17 17:52:24 INFO  MIP_CustomerManagementPage:67 - Clicked on Search Icon
2018-07-17 17:52:24 INFO  MIP_ChangeCoverLevelPage:107 - Getting Bima Accident protection cover level info in Update Cover Level Page
2018-07-17 17:52:27 INFO  MIP_UpdateCoverLevel_Queries:25 - Executing the getOfferDetails queries
2018-07-17 17:52:29 INFO  MIP_ChangeCoverLevel_Test:1086 - RegisterCustomer---MIP_WebPortal_TC_ChangeCoverLevel--03035454554 Test Failed
2018-07-17 17:52:29 INFO  MIP_ChangeCoverLevel_Test:1087 - Error occured in the test case
java.lang.AssertionError: null
	at org.testng.Assert.fail(Assert.java:93)
	at org.testng.Assert.assertNotEquals(Assert.java:897)
	at org.testng.Assert.assertNotEquals(Assert.java:902)
	at com.milvik.mip.customermanagement.testrunner.MIP_ChangeCoverLevel_Test.changeCoverLevel(MIP_ChangeCoverLevel_Test.java:944)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
	at java.lang.reflect.Method.invoke(Unknown Source)
	at org.testng.internal.MethodInvocationHelper.invokeMethod(MethodInvocationHelper.java:108)
	at org.testng.internal.Invoker.invokeMethod(Invoker.java:661)
	at org.testng.internal.Invoker.invokeTestMethod(Invoker.java:869)
	at org.testng.internal.Invoker.invokeTestMethods(Invoker.java:1193)
	at org.testng.internal.TestMethodWorker.invokeTestMethods(TestMethodWorker.java:126)
	at org.testng.internal.TestMethodWorker.run(TestMethodWorker.java:109)
	at org.testng.TestRunner.privateRun(TestRunner.java:744)
	at org.testng.TestRunner.run(TestRunner.java:602)
	at org.testng.SuiteRunner.runTest(SuiteRunner.java:380)
	at org.testng.SuiteRunner.runSequentially(SuiteRunner.java:375)
	at org.testng.SuiteRunner.privateRun(SuiteRunner.java:340)
	at org.testng.SuiteRunner.run(SuiteRunner.java:289)
	at org.testng.SuiteRunnerWorker.runSuite(SuiteRunnerWorker.java:52)
	at org.testng.SuiteRunnerWorker.run(SuiteRunnerWorker.java:86)
	at org.testng.TestNG.runSuitesSequentially(TestNG.java:1301)
	at org.testng.TestNG.runSuitesLocally(TestNG.java:1226)
	at org.testng.TestNG.runSuites(TestNG.java:1144)
	at org.testng.TestNG.run(TestNG.java:1115)
	at org.testng.remote.AbstractRemoteTestNG.run(AbstractRemoteTestNG.java:114)
	at org.testng.remote.RemoteTestNG.initAndRun(RemoteTestNG.java:251)
	at org.testng.remote.RemoteTestNG.main(RemoteTestNG.java:77)
2018-07-17 17:52:29 INFO  MIP_ScreenShots:20 - Taking screen shot
2018-07-17 17:52:29 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-17 17:52:29 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-17 17:52:29 INFO  MIP_BrowserFactory:53 - Closing the browser
2018-07-17 17:52:29 INFO  MIP_BrowserFactory:55 - browser closed
2018-07-17 17:54:12 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-17 17:54:38 INFO  MIP_BrowserFactory:45 - firefox opened 
2018-07-17 17:54:41 INFO  MIP_ReadPropertyFile:18 - Reading the property file
2018-07-17 17:54:41 INFO  MIP_DataBaseConnection:20 - Connecting to Database
2018-07-17 17:54:43 INFO  MIP_DataBaseConnection:35 - Connecting to Database is successfull
2018-07-17 17:54:43 INFO  MIP_LaunchApplication:16 - Launching the application
2018-07-17 17:54:48 INFO  MIP_LaunchApplication:21 - Application Launched successfuly
2018-07-17 17:54:48 INFO  MIP_LoginPage:39 - Entering the userName
2018-07-17 17:54:48 INFO  MIP_LoginPage:41 - Entering the password
2018-07-17 17:54:49 INFO  MIP_LoginPage:44 - Clicked on Submit button
2018-07-17 17:54:50 INFO  MIP_HomePage:73 - Clicking on Menu Customer Management
2018-07-17 17:54:50 INFO  MIP_HomePage:79 - Clicked on Menu Customer Management
2018-07-17 17:54:50 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-17 17:54:51 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-17 17:54:51 INFO  MIP_XLOperation:24 - Reading the XL data
2018-07-17 17:54:51 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-17 17:54:51 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-17 17:54:52 INFO  MIP_CustomerManagementPage:50 - Entering msisdn value 03035454554
2018-07-17 17:54:52 INFO  MIP_CustomerManagementPage:61 - Entered msisdn value
2018-07-17 17:54:52 INFO  MIP_CustomerManagementPage:65 - clicking on search Icon
2018-07-17 17:54:53 INFO  MIP_CustomerManagementPage:67 - Clicked on Search Icon
2018-07-17 17:54:57 INFO  MIP_UpdateCoverLevel_Queries:25 - Executing the getOfferDetails queries
2018-07-17 17:55:29 INFO  MIP_ChangeCoverLevelPage:84 - Updating Accident Cover Level in Change Cover Level Page
2018-07-17 17:55:30 INFO  MIP_CustomerManagementPage:153 - Clicking on Save Changes button
2018-07-17 17:55:36 INFO  MIP_CustomerManagementPage:155 - Clicked on Save Changes button
2018-07-17 17:55:41 INFO  MIP_CustomerManagementPage:50 - Entering msisdn value 03035454554
2018-07-17 17:55:41 INFO  MIP_CustomerManagementPage:61 - Entered msisdn value
2018-07-17 17:55:41 INFO  MIP_CustomerManagementPage:65 - clicking on search Icon
2018-07-17 17:55:42 INFO  MIP_CustomerManagementPage:67 - Clicked on Search Icon
2018-07-17 17:55:44 INFO  MIP_ChangeCoverLevelPage:107 - Getting Bima Accident protection cover level info in Update Cover Level Page
2018-07-17 17:55:56 INFO  MIP_UpdateCoverLevel_Queries:25 - Executing the getOfferDetails queries
2018-07-17 17:57:05 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-17 17:57:31 INFO  MIP_BrowserFactory:45 - firefox opened 
2018-07-17 17:57:35 INFO  MIP_ReadPropertyFile:18 - Reading the property file
2018-07-17 17:57:35 INFO  MIP_DataBaseConnection:20 - Connecting to Database
2018-07-17 17:57:37 INFO  MIP_DataBaseConnection:35 - Connecting to Database is successfull
2018-07-17 17:57:37 INFO  MIP_LaunchApplication:16 - Launching the application
2018-07-17 17:57:41 INFO  MIP_LaunchApplication:21 - Application Launched successfuly
2018-07-17 17:57:41 INFO  MIP_LoginPage:39 - Entering the userName
2018-07-17 17:57:41 INFO  MIP_LoginPage:41 - Entering the password
2018-07-17 17:57:42 INFO  MIP_LoginPage:44 - Clicked on Submit button
2018-07-17 17:57:44 INFO  MIP_HomePage:73 - Clicking on Menu Customer Management
2018-07-17 17:57:44 INFO  MIP_HomePage:79 - Clicked on Menu Customer Management
2018-07-17 17:57:44 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-17 17:57:44 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-17 17:57:44 INFO  MIP_XLOperation:24 - Reading the XL data
2018-07-17 17:57:44 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-17 17:57:45 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-17 17:57:46 INFO  MIP_CustomerManagementPage:50 - Entering msisdn value 03035454554
2018-07-17 17:57:46 INFO  MIP_CustomerManagementPage:61 - Entered msisdn value
2018-07-17 17:57:46 INFO  MIP_CustomerManagementPage:65 - clicking on search Icon
2018-07-17 17:57:46 INFO  MIP_CustomerManagementPage:67 - Clicked on Search Icon
2018-07-17 17:57:49 INFO  MIP_UpdateCoverLevel_Queries:25 - Executing the getOfferDetails queries
2018-07-17 17:58:02 INFO  MIP_ChangeCoverLevelPage:84 - Updating Accident Cover Level in Change Cover Level Page
2018-07-17 17:58:02 INFO  MIP_CustomerManagementPage:153 - Clicking on Save Changes button
2018-07-17 17:58:08 INFO  MIP_CustomerManagementPage:155 - Clicked on Save Changes button
2018-07-17 17:58:13 INFO  MIP_CustomerManagementPage:50 - Entering msisdn value 03035454554
2018-07-17 17:58:13 INFO  MIP_CustomerManagementPage:61 - Entered msisdn value
2018-07-17 17:58:13 INFO  MIP_CustomerManagementPage:65 - clicking on search Icon
2018-07-17 17:58:13 INFO  MIP_CustomerManagementPage:67 - Clicked on Search Icon
2018-07-17 17:58:13 INFO  MIP_ChangeCoverLevelPage:107 - Getting Bima Accident protection cover level info in Update Cover Level Page
2018-07-17 17:58:39 INFO  MIP_UpdateCoverLevel_Queries:25 - Executing the getOfferDetails queries
2018-07-17 17:59:52 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-17 18:00:38 INFO  MIP_BrowserFactory:45 - firefox opened 
2018-07-17 18:00:42 INFO  MIP_ReadPropertyFile:18 - Reading the property file
2018-07-17 18:00:42 INFO  MIP_DataBaseConnection:20 - Connecting to Database
2018-07-17 18:00:44 INFO  MIP_DataBaseConnection:35 - Connecting to Database is successfull
2018-07-17 18:00:44 INFO  MIP_LaunchApplication:16 - Launching the application
2018-07-17 18:00:48 INFO  MIP_LaunchApplication:21 - Application Launched successfuly
2018-07-17 18:00:48 INFO  MIP_LoginPage:39 - Entering the userName
2018-07-17 18:00:48 INFO  MIP_LoginPage:41 - Entering the password
2018-07-17 18:00:50 INFO  MIP_LoginPage:44 - Clicked on Submit button
2018-07-17 18:00:51 INFO  MIP_HomePage:73 - Clicking on Menu Customer Management
2018-07-17 18:00:51 INFO  MIP_HomePage:79 - Clicked on Menu Customer Management
2018-07-17 18:00:51 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-17 18:00:52 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-17 18:00:52 INFO  MIP_XLOperation:24 - Reading the XL data
2018-07-17 18:00:52 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-17 18:00:52 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-17 18:00:53 INFO  MIP_CustomerManagementPage:50 - Entering msisdn value 03035454554
2018-07-17 18:00:53 INFO  MIP_CustomerManagementPage:61 - Entered msisdn value
2018-07-17 18:00:53 INFO  MIP_CustomerManagementPage:65 - clicking on search Icon
2018-07-17 18:00:54 INFO  MIP_CustomerManagementPage:67 - Clicked on Search Icon
2018-07-17 18:01:31 INFO  MIP_UpdateCoverLevel_Queries:25 - Executing the getOfferDetails queries
2018-07-17 18:01:49 INFO  MIP_ChangeCoverLevelPage:84 - Updating Accident Cover Level in Change Cover Level Page
2018-07-17 18:01:50 INFO  MIP_CustomerManagementPage:153 - Clicking on Save Changes button
2018-07-17 18:01:55 INFO  MIP_CustomerManagementPage:155 - Clicked on Save Changes button
2018-07-17 18:02:00 INFO  MIP_CustomerManagementPage:50 - Entering msisdn value 03035454554
2018-07-17 18:02:00 INFO  MIP_CustomerManagementPage:61 - Entered msisdn value
2018-07-17 18:02:00 INFO  MIP_CustomerManagementPage:65 - clicking on search Icon
2018-07-17 18:02:00 INFO  MIP_CustomerManagementPage:67 - Clicked on Search Icon
2018-07-17 18:02:00 INFO  MIP_ChangeCoverLevelPage:107 - Getting Bima Accident protection cover level info in Update Cover Level Page
2018-07-17 18:02:07 INFO  MIP_UpdateCoverLevel_Queries:25 - Executing the getOfferDetails queries
2018-07-17 18:03:40 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-17 18:04:06 INFO  MIP_BrowserFactory:45 - firefox opened 
2018-07-17 18:04:09 INFO  MIP_ReadPropertyFile:18 - Reading the property file
2018-07-17 18:04:09 INFO  MIP_DataBaseConnection:20 - Connecting to Database
2018-07-17 18:04:11 INFO  MIP_DataBaseConnection:35 - Connecting to Database is successfull
2018-07-17 18:04:11 INFO  MIP_LaunchApplication:16 - Launching the application
2018-07-17 18:04:16 INFO  MIP_LaunchApplication:21 - Application Launched successfuly
2018-07-17 18:04:16 INFO  MIP_LoginPage:39 - Entering the userName
2018-07-17 18:04:16 INFO  MIP_LoginPage:41 - Entering the password
2018-07-17 18:04:17 INFO  MIP_LoginPage:44 - Clicked on Submit button
2018-07-17 18:04:18 INFO  MIP_HomePage:73 - Clicking on Menu Customer Management
2018-07-17 18:04:18 INFO  MIP_HomePage:79 - Clicked on Menu Customer Management
2018-07-17 18:04:18 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-17 18:04:19 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-17 18:04:19 INFO  MIP_XLOperation:24 - Reading the XL data
2018-07-17 18:04:45 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-18 09:11:59 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-18 09:12:27 INFO  MIP_BrowserFactory:45 - firefox opened 
2018-07-18 09:12:30 INFO  MIP_ReadPropertyFile:18 - Reading the property file
2018-07-18 09:12:30 INFO  MIP_DataBaseConnection:20 - Connecting to Database
2018-07-18 09:12:32 INFO  MIP_DataBaseConnection:35 - Connecting to Database is successfull
2018-07-18 09:12:32 INFO  MIP_LaunchApplication:16 - Launching the application
2018-07-18 09:12:35 INFO  MIP_LaunchApplication:21 - Application Launched successfuly
2018-07-18 09:12:35 INFO  MIP_LoginPage:39 - Entering the userName
2018-07-18 09:12:35 INFO  MIP_LoginPage:41 - Entering the password
2018-07-18 09:12:36 INFO  MIP_LoginPage:44 - Clicked on Submit button
2018-07-18 09:12:38 INFO  MIP_HomePage:73 - Clicking on Menu Customer Management
2018-07-18 09:12:38 INFO  MIP_HomePage:79 - Clicked on Menu Customer Management
2018-07-18 09:12:38 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 09:12:38 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 09:12:38 INFO  MIP_XLOperation:24 - Reading the XL data
2018-07-18 09:12:44 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 09:12:44 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 09:12:49 INFO  MIP_CustomerManagementPage:50 - Entering msisdn value 03035454554
2018-07-18 09:12:49 INFO  MIP_CustomerManagementPage:61 - Entered msisdn value
2018-07-18 09:12:49 INFO  MIP_CustomerManagementPage:65 - clicking on search Icon
2018-07-18 09:12:49 INFO  MIP_CustomerManagementPage:67 - Clicked on Search Icon
2018-07-18 09:13:13 INFO  MIP_UpdateCoverLevel_Queries:25 - Executing the getOfferDetails queries
2018-07-18 09:13:25 INFO  MIP_ChangeCoverLevelPage:84 - Updating Accident Cover Level in Change Cover Level Page
2018-07-18 09:13:26 INFO  MIP_CustomerManagementPage:153 - Clicking on Save Changes button
2018-07-18 09:13:32 INFO  MIP_CustomerManagementPage:155 - Clicked on Save Changes button
2018-07-18 09:13:46 INFO  MIP_CustomerManagementPage:50 - Entering msisdn value 03035454554
2018-07-18 09:13:46 INFO  MIP_CustomerManagementPage:61 - Entered msisdn value
2018-07-18 09:13:47 INFO  MIP_CustomerManagementPage:65 - clicking on search Icon
2018-07-18 09:13:47 INFO  MIP_CustomerManagementPage:67 - Clicked on Search Icon
2018-07-18 09:13:48 INFO  MIP_ChangeCoverLevelPage:107 - Getting Bima Accident protection cover level info in Update Cover Level Page
2018-07-18 09:14:03 INFO  MIP_UpdateCoverLevel_Queries:25 - Executing the getOfferDetails queries
2018-07-18 10:33:52 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-18 10:34:21 INFO  MIP_BrowserFactory:45 - firefox opened 
2018-07-18 10:34:24 INFO  MIP_ReadPropertyFile:18 - Reading the property file
2018-07-18 10:34:24 INFO  MIP_DataBaseConnection:20 - Connecting to Database
2018-07-18 10:34:29 INFO  MIP_DataBaseConnection:35 - Connecting to Database is successfull
2018-07-18 10:34:29 INFO  MIP_LaunchApplication:16 - Launching the application
2018-07-18 10:34:44 INFO  MIP_LaunchApplication:21 - Application Launched successfuly
2018-07-18 10:34:44 INFO  MIP_LoginPage:39 - Entering the userName
2018-07-18 10:34:44 INFO  MIP_LoginPage:41 - Entering the password
2018-07-18 10:34:45 INFO  MIP_LoginPage:44 - Clicked on Submit button
2018-07-18 10:34:46 INFO  MIP_HomePage:73 - Clicking on Menu Customer Management
2018-07-18 10:34:46 INFO  MIP_HomePage:79 - Clicked on Menu Customer Management
2018-07-18 10:34:46 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 10:34:47 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 10:34:47 INFO  MIP_XLOperation:24 - Reading the XL data
2018-07-18 10:35:26 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 10:35:26 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 10:35:32 INFO  MIP_CustomerManagementPage:51 - Entering msisdn value 03204084690
2018-07-18 10:35:32 INFO  MIP_CustomerManagementPage:62 - Entered msisdn value
2018-07-18 10:35:35 INFO  MIP_CustomerManagementPage:66 - clicking on search Icon
2018-07-18 10:35:35 INFO  MIP_CustomerManagementPage:68 - Clicked on Search Icon
2018-07-18 10:35:57 INFO  MIP_UpdateCoverLevel_Queries:25 - Executing the getOfferDetails queries
2018-07-18 10:36:10 INFO  MIP_ChangeCoverLevelPage:84 - Updating Accident Cover Level in Change Cover Level Page
2018-07-18 10:36:11 INFO  MIP_CustomerManagementPage:154 - Clicking on Save Changes button
2018-07-18 10:36:16 INFO  MIP_CustomerManagementPage:156 - Clicked on Save Changes button
2018-07-18 10:36:25 INFO  MIP_CustomerManagementPage:51 - Entering msisdn value 03204084690
2018-07-18 10:36:25 INFO  MIP_CustomerManagementPage:62 - Entered msisdn value
2018-07-18 10:36:26 INFO  MIP_CustomerManagementPage:66 - clicking on search Icon
2018-07-18 10:36:26 INFO  MIP_CustomerManagementPage:68 - Clicked on Search Icon
2018-07-18 10:36:28 INFO  MIP_ChangeCoverLevelPage:107 - Getting Bima Accident protection cover level info in Update Cover Level Page
2018-07-18 10:37:20 INFO  MIP_DeRegisterCustomer_Queries:80 - Getting Customer Confirmation Status
2018-07-18 10:37:53 INFO  MIP_UpdateCoverLevel_Queries:25 - Executing the getOfferDetails queries
2018-07-18 10:38:17 INFO  MIP_UpdateCoverLevel_Queries:46 - Executing checkRecordExistAfterDereg query
2018-07-18 10:38:24 INFO  MIP_UpdateCoverLevel_Queries:74 - Executing the getupdateCoverLevelForConfirmedCustomer queries
2018-07-18 10:38:27 INFO  MIP_ChangeCoverLevel_Test:1153 - New Offer Level: In Offer_Subscription=PKR 400000 In Update Cover Level=400000.00
2018-07-18 10:38:32 INFO  MIP_ChangeCoverLevelPage:107 - Getting Bima Accident protection cover level info in Update Cover Level Page
2018-07-18 10:38:42 INFO  MIP_ChangeCoverLevel_Test:1160 - Current Cover Level After Cover Change in Change Cover Level Page: In Dashboard before update cover level= 200000 Cover Level after update cover level= 200000
2018-07-18 10:38:58 INFO  MIP_ScreenShots:20 - Taking screen shot
2018-07-18 10:38:59 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 10:38:59 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 10:39:14 INFO  MIP_BrowserFactory:53 - Closing the browser
2018-07-18 10:39:15 INFO  MIP_BrowserFactory:55 - browser closed
2018-07-18 10:42:39 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-18 10:43:05 INFO  MIP_BrowserFactory:45 - firefox opened 
2018-07-18 10:43:08 INFO  MIP_ReadPropertyFile:18 - Reading the property file
2018-07-18 10:43:08 INFO  MIP_DataBaseConnection:20 - Connecting to Database
2018-07-18 10:43:10 INFO  MIP_DataBaseConnection:35 - Connecting to Database is successfull
2018-07-18 10:43:10 INFO  MIP_LaunchApplication:16 - Launching the application
2018-07-18 10:43:16 INFO  MIP_LaunchApplication:21 - Application Launched successfuly
2018-07-18 10:43:16 INFO  MIP_LoginPage:39 - Entering the userName
2018-07-18 10:43:16 INFO  MIP_LoginPage:41 - Entering the password
2018-07-18 10:43:17 INFO  MIP_LoginPage:44 - Clicked on Submit button
2018-07-18 10:43:18 INFO  MIP_HomePage:73 - Clicking on Menu Customer Management
2018-07-18 10:43:18 INFO  MIP_HomePage:79 - Clicked on Menu Customer Management
2018-07-18 10:43:18 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 10:43:19 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 10:43:19 INFO  MIP_XLOperation:24 - Reading the XL data
2018-07-18 10:43:31 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 10:43:31 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 10:43:31 INFO  MIP_CustomerManagementPage:51 - Entering msisdn value 03204084690
2018-07-18 10:43:31 INFO  MIP_CustomerManagementPage:62 - Entered msisdn value
2018-07-18 10:43:31 INFO  MIP_CustomerManagementPage:66 - clicking on search Icon
2018-07-18 10:43:32 INFO  MIP_CustomerManagementPage:68 - Clicked on Search Icon
2018-07-18 10:44:02 INFO  MIP_BrowserFactory:53 - Closing the browser
2018-07-18 10:44:02 INFO  MIP_BrowserFactory:55 - browser closed
2018-07-18 10:45:30 INFO  MIP_BrowserFactory:31 - Opening the browser
2018-07-18 10:45:39 INFO  MIP_BrowserFactory:45 - firefox opened 
2018-07-18 10:45:42 INFO  MIP_ReadPropertyFile:18 - Reading the property file
2018-07-18 10:45:42 INFO  MIP_DataBaseConnection:20 - Connecting to Database
2018-07-18 10:45:43 INFO  MIP_DataBaseConnection:35 - Connecting to Database is successfull
2018-07-18 10:45:43 INFO  MIP_LaunchApplication:16 - Launching the application
2018-07-18 10:45:46 INFO  MIP_LaunchApplication:21 - Application Launched successfuly
2018-07-18 10:45:46 INFO  MIP_LoginPage:39 - Entering the userName
2018-07-18 10:45:46 INFO  MIP_LoginPage:41 - Entering the password
2018-07-18 10:45:47 INFO  MIP_LoginPage:44 - Clicked on Submit button
2018-07-18 10:45:48 INFO  MIP_HomePage:73 - Clicking on Menu Customer Management
2018-07-18 10:45:48 INFO  MIP_HomePage:79 - Clicked on Menu Customer Management
2018-07-18 10:45:48 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 10:45:49 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 10:45:49 INFO  MIP_XLOperation:24 - Reading the XL data
2018-07-18 10:45:49 INFO  MIP_HomePage:73 - Clicking on Menu Change Cover Level
2018-07-18 10:45:49 INFO  MIP_HomePage:79 - Clicked on Menu Change Cover Level
2018-07-18 10:45:50 INFO  MIP_CustomerManagementPage:51 - Entering msisdn value 03204084690
2018-07-18 10:45:50 INFO  MIP_CustomerManagementPage:62 - Entered msisdn value
2018-07-18 10:45:50 INFO  MIP_CustomerManagementPage:66 - clicking on search Icon
2018-07-18 10:45:50 INFO  MIP_CustomerManagementPage:68 - Clicked on Search Icon
2018-07-18 10:45:58 INFO  MIP_UpdateCoverLevel_Queries:25 - Executing the getOfferDetails queries
2018-07-18 10:45:59 INFO  MIP_ChangeCoverLevelPage:107 - Getting Bima Accident protection cover level info in Update Cover Level Page
2018-07-18 10:45:59 INFO  MIP_ChangeCoverLevelPage:84 - Updating Accident Cover Level in Change Cover Level Page
2018-07-18 10:45:59 INFO  MIP_CustomerManagementPage:154 - Clicking on Save Changes button
2018-07-18 10:46:04 INFO  MIP_CustomerManagementPage:156 - Clicked on Save Changes button
2018-07-18 10:46:08 INFO  MIP_CustomerManagementPage:51 - Entering msisdn value 03204084690
2018-07-18 10:46:08 INFO  MIP_CustomerManagementPage:62 - Entered msisdn value
